"core_id","ring_id","year","incr_mm"
1115,203491,2004,0.98
1115,203492,2005,1.2
1115,203493,2006,1.48
1115,203494,2007,1.37
1115,203495,2008,1.25
1115,203496,2009,1.43
1115,203497,2010,1.13
1115,203498,2011,1.37
1115,203499,2012,1.33
1115,203500,2013,1.17
1116,203501,1925,0.51
1116,203502,1926,0.71
1116,203503,1927,1.18
1116,203504,1928,1.23
1116,203505,1929,1.64
1116,203506,1930,1.96
1116,203507,1931,2.87
1116,203508,1932,2.65
1116,203509,1933,2.41
1116,203510,1934,2.75
1116,203511,1935,2.39
1116,203512,1936,2.96
1116,203513,1937,4.23
1116,203514,1938,3.64
1116,203515,1939,3.2
1116,203516,1940,1.64
1116,203517,1941,1.95
1116,203518,1942,1.44
1116,203519,1943,1.5
1116,203520,1944,1.66
1116,203521,1945,1.85
1116,203522,1946,1.66
1116,203523,1947,1.17
1116,203524,1948,0.75
1116,203525,1949,0.72
1116,203526,1950,0.78
1116,203527,1951,0.99
1116,203528,1952,0.9
1116,203529,1953,0.92
1116,203530,1954,0.86
1116,203531,1955,0.93
1116,203532,1956,0.7
1116,203533,1957,0.69
1116,203534,1958,0.72
1116,203535,1959,0.56
1116,203536,1960,0.6
1116,203537,1961,0.58
1116,203538,1962,0.67
1116,203539,1963,0.67
1116,203540,1964,0.56
1116,203541,1965,0.5
1116,203542,1966,0.46
1116,203543,1967,0.6
1116,203544,1968,0.57
1116,203545,1969,0.57
1116,203546,1970,0.45
1116,203547,1971,0.21
1116,203548,1972,0.22
1116,203549,1973,0.36
1116,203550,1974,0.32
1116,203551,1975,0.34
1116,203552,1976,0.15
1116,203553,1977,0.4
1116,203554,1978,0.44
1116,203555,1979,0.39
1116,203556,1980,0.01
1116,203557,1981,0.14
1116,203558,1982,0.14
1116,203559,1983,0.17
1116,203560,1984,0.01
1116,203561,1985,0.01
1116,203562,1986,0.16
1116,203563,1987,0.05
1116,203564,1988,0.17
1116,203565,1989,0.11
1116,203566,1990,0.01
1116,203567,1991,0.01
1116,203568,1992,0.04
1116,203569,1993,0.01
1116,203570,1994,0.27
1116,203571,1995,0.09
1116,203572,1996,0.01
1116,203573,1997,0.14
1116,203574,1998,0.14
1116,203575,1999,0.36
1116,203576,2000,0.32
1116,203577,2001,0.42
1116,203578,2002,0.42
1116,203579,2003,0.53
1116,203580,2004,0.55
1116,203581,2005,0.66
1116,203582,2006,0.56
1116,203583,2007,0.49
1116,203584,2008,0.33
1116,203585,2009,0.53
1116,203586,2010,0.38
1116,203587,2011,0.36
1116,203588,2012,0.34
1116,203589,2013,0.36
1117,203590,1928,1.95
1117,203591,1929,2.46
1117,203592,1930,3.68
1117,203593,1931,5.32
1117,203594,1932,5.11
1117,203595,1933,4.05
1117,203596,1934,3.74
1117,203597,1935,3.01
1117,203598,1936,4.02
1117,203599,1937,2.98
1117,203600,1938,3.24
1117,203601,1939,3.76
1117,203602,1940,2.29
1117,203603,1941,2.19
1117,203604,1942,1.35
1117,203605,1943,2.03
1117,203606,1944,1.69
1117,203607,1945,1.84
1117,203608,1946,2.7
1117,203609,1947,2.68
1117,203610,1948,1.88
1117,203611,1949,2.02
1117,203612,1950,2.16
1117,203613,1951,2.66
1117,203614,1952,2.74
1117,203615,1953,2.76
1117,203616,1954,2.45
1117,203617,1955,3.18
1117,203618,1956,2.53
1117,203619,1957,2.79
1117,203620,1958,3.39
1117,203621,1959,3.68
1117,203622,1960,3.14
1117,203623,1961,2.75
1117,203624,1962,3.02
1117,203625,1963,3.03
1117,203626,1964,2.75
1117,203627,1965,1.98
1117,203628,1966,1.99
1117,203629,1967,1.99
1117,203630,1968,1.94
1117,203631,1969,2.45
1117,203632,1970,2.58
1117,203633,1971,2.19
1117,203634,1972,2.3
1117,203635,1973,2.55
1117,203636,1974,1.82
1117,203637,1975,2.38
1117,203638,1976,1.37
1117,203639,1977,2.06
1117,203640,1978,2.1
1117,203641,1979,2.37
1117,203642,1980,1.35
1117,203643,1981,1.55
1117,203644,1982,1.41
1117,203645,1983,2.22
1117,203646,1984,1.7
1117,203647,1985,2.01
1117,203648,1986,2.06
1117,203649,1987,1.9
1117,203650,1988,2.67
1117,203651,1989,3.26
1117,203652,1990,2.78
1117,203653,1991,1.89
1117,203654,1992,2.23
1117,203655,1993,1.68
1117,203656,1994,2.2
1117,203657,1995,0.88
1117,203658,1996,0.82
1117,203659,1997,1.19
1117,203660,1998,2.02
1117,203661,1999,3.25
1117,203662,2000,2.51
1117,203663,2001,3.58
1117,203664,2002,4.13
1117,203665,2003,3.93
1117,203666,2004,2.89
1117,203667,2005,3.26
1117,203668,2006,3.28
1117,203669,2007,2.98
1117,203670,2008,2.11
1117,203671,2009,2.89
1117,203672,2010,1.56
1117,203673,2011,1.68
1117,203674,2012,2.28
1117,203675,2013,1.68
1118,203676,1937,2.32
1118,203677,1938,2.81
1118,203678,1939,4.37
1118,203679,1940,3.46
1118,203680,1941,3.66
1118,203681,1942,3.22
1118,203682,1943,2.16
1118,203683,1944,1.75
1118,203684,1945,3.08
1118,203685,1946,3.29
1118,203686,1947,2.7
1118,203687,1948,1.55
1118,203688,1949,2.22
1118,203689,1950,2.44
1118,203690,1951,2.28
1118,203691,1952,2.55
1118,203692,1953,3.06
1118,203693,1954,2.95
1118,203694,1955,2.67
1118,203695,1956,2.55
1118,203696,1957,2.44
1118,203697,1958,2.2
1118,203698,1959,2.3
1118,203699,1960,2.11
1118,203700,1961,1.66
1118,203701,1962,1.73
1118,203702,1963,1.98
1118,203703,1964,1.56
1118,203704,1965,1.23
1118,203705,1966,1.5
1118,203706,1967,1.19
1118,203707,1968,1.3
1118,203708,1969,1.74
1118,203709,1970,1.72
1118,203710,1971,1.6
1118,203711,1972,1.83
1118,203712,1973,2.07
1118,203713,1974,1.43
1118,203714,1975,1.87
1118,203715,1976,1.04
1118,203716,1977,2.1
1118,203717,1978,2.1
1118,203718,1979,1.81
1118,203719,1980,1.07
1118,203720,1981,1.46
1118,203721,1982,1.11
1118,203722,1983,1.41
1118,203723,1984,1.09
1118,203724,1985,1.04
1118,203725,1986,0.91
1118,203726,1987,0.87
1118,203727,1988,1.06
1118,203728,1989,0.92
1118,203729,1990,0.97
1118,203730,1991,0.93
1118,203731,1992,1.04
1118,203732,1993,0.81
1118,203733,1994,0.72
1118,203734,1995,0.58
1118,203735,1996,0.37
1118,203736,1997,0.44
1118,203737,1998,0.58
1118,203738,1999,0.77
1118,203739,2000,0.99
1118,203740,2001,1.24
1118,203741,2002,1.21
1118,203742,2003,1.32
1118,203743,2004,1.08
1118,203744,2005,1.39
1118,203745,2006,1.42
1118,203746,2007,1.43
1118,203747,2008,1.65
1118,203748,2009,1.62
1118,203749,2010,1.61
1118,203750,2011,1.88
1118,203751,2012,2.07
1118,203752,2013,1.6
1119,203753,1930,3.27
1119,203754,1931,4.26
1119,203755,1932,5.38
1119,203756,1933,4.76
1119,203757,1934,4.56
1119,203758,1935,3.55
1119,203759,1936,3.71
1119,203760,1937,3.6
1119,203761,1938,3.42
1119,203762,1939,3.63
1119,203763,1940,2.87
1119,203764,1941,3.5
1119,203765,1942,3.01
1119,203766,1943,3.26
1119,203767,1944,3.01
1119,203768,1945,2.92
1119,203769,1946,3.58
1119,203770,1947,3.64
1119,203771,1948,2.58
1119,203772,1949,3.23
1119,203773,1950,3.85
1119,203774,1951,3.6
1119,203775,1952,3.55
1119,203776,1953,3.22
1119,203777,1954,3.59
1119,203778,1955,3.42
1119,203779,1956,3.25
1119,203780,1957,3.58
1119,203781,1958,2.96
1119,203782,1959,3.79
1119,203783,1960,3.57
1119,203784,1961,3.73
1119,203785,1962,2.23
1119,203786,1963,3.26
1119,203787,1964,2.99
1119,203788,1965,2.45
1119,203789,1966,2.76
1119,203790,1967,3.25
1119,203791,1968,2.98
1119,203792,1969,3.6
1119,203793,1970,3.13
1119,203794,1971,2.52
1119,203795,1972,2.21
1119,203796,1973,2.34
1119,203797,1974,1.94
1119,203798,1975,2.48
1119,203799,1976,1.71
1119,203800,1977,2.15
1119,203801,1978,2.59
1119,203802,1979,2.13
1119,203803,1980,1.53
1119,203804,1981,2.01
1119,203805,1982,1.93
1119,203806,1983,2.29
1119,203807,1984,1.97
1119,203808,1985,2.1
1119,203809,1986,1.37
1119,203810,1987,1.28
1119,203811,1988,1.71
1119,203812,1989,1.84
1119,203813,1990,2.11
1119,203814,1991,1.56
1119,203815,1992,1.13
1119,203816,1993,1.16
1119,203817,1994,1.5
1119,203818,1995,0.7
1119,203819,1996,0.71
1119,203820,1997,1.05
1119,203821,1998,1.31
1119,203822,1999,2.08
1119,203823,2000,1.9
1119,203824,2001,2.08
1119,203825,2002,1.91
1119,203826,2003,1.59
1119,203827,2004,1.82
1119,203828,2005,2.73
1119,203829,2006,2.18
1119,203830,2007,2.1
1119,203831,2008,1.8
1119,203832,2009,1.49
1119,203833,2010,1.72
1119,203834,2011,1.91
1119,203835,2012,1.84
1119,203836,2013,1.47
1120,203837,1933,2.81
1120,203838,1934,3.2
1120,203839,1935,3.7
1120,203840,1936,4.36
1120,203841,1937,4.6
1120,203842,1938,3.1
1120,203843,1939,3.38
1120,203844,1940,3.25
1120,203845,1941,3.2
1120,203846,1942,2.96
1120,203847,1943,3.31
1120,203848,1944,2.39
1120,203849,1945,1.87
1120,203850,1946,3.4
1120,203851,1947,1.92
1120,203852,1948,1.12
1120,203853,1949,1.14
1120,203854,1950,1.25
1120,203855,1951,1.73
1120,203856,1952,1.46
1120,203857,1953,1.24
1120,203858,1954,1.21
1120,203859,1955,1.43
1120,203860,1956,1.32
1120,203861,1957,1.54
1120,203862,1958,1.4
1120,203863,1959,2.01
1120,203864,1960,2.23
1120,203865,1961,2.05
1120,203866,1962,1.7
1120,203867,1963,1.89
1120,203868,1964,1.42
1120,203869,1965,1.46
1120,203870,1966,1.82
1120,203871,1967,1.75
1120,203872,1968,2.09
1120,203873,1969,2.8
1120,203874,1970,2.67
1120,203875,1971,2.43
1120,203876,1972,2.1
1120,203877,1973,2.14
1120,203878,1974,1.72
1120,203879,1975,1.97
1120,203880,1976,1.57
1120,203881,1977,2.5
1120,203882,1978,1.92
1120,203883,1979,2.18
1120,203884,1980,1.55
1120,203885,1981,2.11
1120,203886,1982,2
1120,203887,1983,2.21
1120,203888,1984,2.18
1120,203889,1985,2.62
1120,203890,1986,2.18
1120,203891,1987,1.63
1120,203892,1988,1.76
1120,203893,1989,1.68
1120,203894,1990,1.88
1120,203895,1991,1.64
1120,203896,1992,1.46
1120,203897,1993,0.77
1120,203898,1994,1.38
1120,203899,1995,0.61
1120,203900,1996,0.3
1120,203901,1997,0.67
1120,203902,1998,0.89
1120,203903,1999,0.8
1120,203904,2000,0.38
1120,203905,2001,0.6
1120,203906,2002,0.65
1120,203907,2003,0.58
1120,203908,2004,0.57
1120,203909,2005,0.85
1120,203910,2006,0.89
1120,203911,2007,0.94
1120,203912,2008,0.64
1120,203913,2009,0.84
1120,203914,2010,0.63
1120,203915,2011,0.85
1120,203916,2012,0.71
1120,203917,2013,0.85
1121,203918,1925,1.1
1121,203919,1926,1.17
1121,203920,1927,2.64
1121,203921,1928,1.93
1121,203922,1929,3.21
1121,203923,1930,2.51
1121,203924,1931,3.99
1121,203925,1932,4.47
1121,203926,1933,3.71
1121,203927,1934,4.01
1121,203928,1935,3.31
1121,203929,1936,4.13
1121,203930,1937,4.22
1121,203931,1938,2.75
1121,203932,1939,2.89
1121,203933,1940,1.64
1121,203934,1941,2.43
1121,203935,1942,2.22
1121,203936,1943,2.6
1121,203937,1944,1.96
1121,203938,1945,2.81
1121,203939,1946,3.7
1121,203940,1947,2.17
1121,203941,1948,1.34
1121,203942,1949,1.41
1121,203943,1950,1.34
1121,203944,1951,1.72
1121,203945,1952,1.88
1121,203946,1953,1.92
1121,203947,1954,1.24
1121,203948,1955,1.35
1121,203949,1956,1.25
1121,203950,1957,1.69
1121,203951,1958,2.14
1121,203952,1959,2.33
1121,203953,1960,2.6
1121,203954,1961,1.98
1121,203955,1962,1.7
1121,203956,1963,2.35
1121,203957,1964,1.87
1121,203958,1965,1.65
1121,203959,1966,2.17
1121,203960,1967,2.26
1121,203961,1968,2.23
1121,203962,1969,2.46
1121,203963,1970,2.37
1121,203964,1971,2.27
1121,203965,1972,2.15
1121,203966,1973,2.38
1121,203967,1974,1.52
1121,203968,1975,2.3
1121,203969,1976,1.61
1121,203970,1977,2.73
1121,203971,1978,2.58
1121,203972,1979,2.51
1121,203973,1980,1.58
1121,203974,1981,1.82
1121,203975,1982,1.85
1121,203976,1983,2.55
1121,203977,1984,2.05
1121,203978,1985,1.96
1121,203979,1986,1.84
1121,203980,1987,1.2
1121,203981,1988,2.12
1121,203982,1989,2.08
1121,203983,1990,1.58
1121,203984,1991,1.19
1121,203985,1992,1.23
1121,203986,1993,0.97
1121,203987,1994,1.37
1121,203988,1995,0.97
1121,203989,1996,0.72
1121,203990,1997,0.81
1121,203991,1998,0.93
1121,203992,1999,1.48
1121,203993,2000,1.43
1121,203994,2001,1.82
1121,203995,2002,1.79
1121,203996,2003,1.67
1121,203997,2004,1.43
1121,203998,2005,1.71
1121,203999,2006,1.8
1121,204000,2007,2.51
1121,204001,2008,2.93
1121,204002,2009,3
1121,204003,2010,1.85
1121,204004,2011,1.95
1121,204005,2012,2.5
1121,204006,2013,1.81
1122,204007,1859,0.95
1122,204008,1860,1.07
1122,204009,1861,0.93
1122,204010,1862,1.03
1122,204011,1863,0.78
1122,204012,1864,0.32
1122,204013,1865,0.34
1122,204014,1866,0.37
1122,204015,1867,0.09
1122,204016,1868,0.14
1122,204017,1869,0.37
1122,204018,1870,0.29
1122,204019,1871,0.42
1122,204020,1872,0.23
1122,204021,1873,0.32
1122,204022,1874,0.35
1122,204023,1875,0.35
1122,204024,1876,0.4
1122,204025,1877,0.33
1122,204026,1878,0.37
1122,204027,1879,0.29
1122,204028,1880,0.28
1122,204029,1881,0.29
1122,204030,1882,0.32
1122,204031,1883,0.28
1122,204032,1884,0.48
1122,204033,1885,0.51
1122,204034,1886,0.47
1122,204035,1887,0.42
1122,204036,1888,0.41
1122,204037,1889,0.28
1122,204038,1890,0.63
1122,204039,1891,0.6
1122,204040,1892,0.55
1122,204041,1893,0.45
1122,204042,1894,0.59
1122,204043,1895,0.36
1122,204044,1896,0.24
1122,204045,1897,0.32
1122,204046,1898,0.46
1122,204047,1899,0.46
1122,204048,1900,0.29
1122,204049,1901,0.4
1122,204050,1902,0.45
1122,204051,1903,0.52
1122,204052,1904,0.1
1122,204053,1905,0.13
1122,204054,1906,0.41
1122,204055,1907,0.69
1122,204056,1908,0.53
1122,204057,1909,0.54
1122,204058,1910,0.48
1122,204059,1911,0.71
1122,204060,1912,0.79
1122,204061,1913,0.47
1122,204062,1914,0.42
1122,204063,1915,0.48
1122,204064,1916,0.62
1122,204065,1917,0.42
1122,204066,1918,0.39
1122,204067,1919,0.49
1122,204068,1920,0.65
1122,204069,1921,0.46
1122,204070,1922,0.48
1122,204071,1923,0.6
1122,204072,1924,0.81
1122,204073,1925,1.16
1122,204074,1926,1.14
1122,204075,1927,1.6
1122,204076,1928,1.48
1122,204077,1929,0.99
1122,204078,1930,1.25
1122,204079,1931,1.37
1122,204080,1932,2.05
1122,204081,1933,1.94
1122,204082,1934,2.07
1122,204083,1935,2.33
1122,204084,1936,2.35
1122,204085,1937,2.81
1122,204086,1938,2.8
1122,204087,1939,3.84
1122,204088,1940,3.63
1122,204089,1941,4.13
1122,204090,1942,4.12
1122,204091,1943,4.96
1122,204092,1944,4.53
1122,204093,1945,5.16
1122,204094,1946,6.3
1122,204095,1947,4.83
1122,204096,1948,2.45
1122,204097,1949,3.23
1122,204098,1950,3.33
1122,204099,1951,3.96
1122,204100,1952,3.8
1122,204101,1953,3.38
1122,204102,1954,2.91
1122,204103,1955,4.57
1122,204104,1956,3.94
1122,204105,1957,3.96
1122,204106,1958,2.53
1122,204107,1959,3.78
1122,204108,1960,2.98
1122,204109,1961,3.34
1122,204110,1962,2.75
1122,204111,1963,3.62
1122,204112,1964,3
1122,204113,1965,3.42
1122,204114,1966,4.05
1122,204115,1967,3.52
1122,204116,1968,3.95
1122,204117,1969,3.74
1122,204118,1970,3.58
1122,204119,1971,3.1
1122,204120,1972,3.34
1122,204121,1973,2.88
1122,204122,1974,3.06
1122,204123,1975,3.84
1122,204124,1976,1.94
1122,204125,1977,2.18
1122,204126,1978,3.03
1122,204127,1979,3.08
1122,204128,1980,2.16
1122,204129,1981,2.49
1122,204130,1982,1.41
1122,204131,1983,2.36
1122,204132,1984,1.81
1122,204133,1985,2.56
1122,204134,1986,3
1122,204135,1987,2.91
1122,204136,1988,2.87
1122,204137,1989,3.41
1122,204138,1990,2.95
1122,204139,1991,2.28
1122,204140,1992,1.51
1122,204141,1993,1.15
1122,204142,1994,1.74
1122,204143,1995,0.84
1122,204144,1996,0.17
1122,204145,1997,0.97
1122,204146,1998,0.97
1122,204147,1999,1.81
1122,204148,2000,1.47
1122,204149,2001,1.52
1122,204150,2002,2.01
1122,204151,2003,1.13
1122,204152,2004,1.36
1122,204153,2005,1.72
1122,204154,2006,1.29
1122,204155,2007,0.98
1122,204156,2008,1.91
1122,204157,2009,2.25
1122,204158,2010,1.49
1122,204159,2011,1.27
1122,204160,2012,1.36
1122,204161,2013,1.31
1123,204162,1870,0.76
1123,204163,1871,0.98
1123,204164,1872,0.7
1123,204165,1873,1.31
1123,204166,1874,1.05
1123,204167,1875,0.42
1123,204168,1876,0.6
1123,204169,1877,0.55
1123,204170,1878,0.97
1123,204171,1879,0.67
1123,204172,1880,0.42
1123,204173,1881,0.6
1123,204174,1882,0.53
1123,204175,1883,0.46
1123,204176,1884,0.33
1123,204177,1885,0.44
1123,204178,1886,0.43
1123,204179,1887,0.26
1123,204180,1888,0.3
1123,204181,1889,0.58
1123,204182,1890,0.79
1123,204183,1891,0.48
1123,204184,1892,0.39
1123,204185,1893,0.05
1123,204186,1894,0.13
1123,204187,1895,0.13
1123,204188,1896,0.06
1123,204189,1897,0.14
1123,204190,1898,0.27
1123,204191,1899,0.8
1123,204192,1900,0.8
1123,204193,1901,1.16
1123,204194,1902,0.76
1123,204195,1903,0.74
1123,204196,1904,0.44
1123,204197,1905,0.29
1123,204198,1906,0.47
1123,204199,1907,0.52
1123,204200,1908,0.99
1123,204201,1909,1.02
1123,204202,1910,1.17
1123,204203,1911,1.02
1123,204204,1912,1.13
1123,204205,1913,0.96
1123,204206,1914,1.13
1123,204207,1915,1.54
1123,204208,1916,1.26
1123,204209,1917,1
1123,204210,1918,1.25
1123,204211,1919,1.83
1123,204212,1920,1.7
1123,204213,1921,1.25
1123,204214,1922,0.87
1123,204215,1923,0.91
1123,204216,1924,1.22
1123,204217,1925,1.57
1123,204218,1926,1.53
1123,204219,1927,3.82
1123,204220,1928,4.02
1123,204221,1929,3.78
1123,204222,1930,3.51
1123,204223,1931,3.32
1123,204224,1932,2.77
1123,204225,1933,2.89
1123,204226,1934,4.38
1123,204227,1935,4.29
1123,204228,1936,3.81
1123,204229,1937,4.23
1123,204230,1938,3.77
1123,204231,1939,4.59
1123,204232,1940,4.3
1123,204233,1941,3.87
1123,204234,1942,4.18
1123,204235,1943,4.57
1123,204236,1944,4.01
1123,204237,1945,4.45
1123,204238,1946,4.5
1123,204239,1947,4.13
1123,204240,1948,2.33
1123,204241,1949,3.3
1123,204242,1950,3.76
1123,204243,1951,3.15
1123,204244,1952,2.77
1123,204245,1953,3.03
1123,204246,1954,2.56
1123,204247,1955,2.95
1123,204248,1956,3.04
1123,204249,1957,3.69
1123,204250,1958,3.51
1123,204251,1959,4.41
1123,204252,1960,3.55
1123,204253,1961,2.95
1123,204254,1962,3.32
1123,204255,1963,4.18
1123,204256,1964,3.66
1123,204257,1965,2.78
1123,204258,1966,3.42
1123,204259,1967,3.25
1123,204260,1968,2.71
1123,204261,1969,2.15
1123,204262,1970,2.44
1123,204263,1971,1.63
1123,204264,1972,1.5
1123,204265,1973,1.68
1123,204266,1974,1.18
1123,204267,1975,1.91
1123,204268,1976,1.48
1123,204269,1977,2.06
1123,204270,1978,1.81
1123,204271,1979,1.73
1123,204272,1980,1.12
1123,204273,1981,1.78
1123,204274,1982,1.71
1123,204275,1983,2.23
1123,204276,1984,1.99
1123,204277,1985,1.6
1123,204278,1986,1.43
1123,204279,1987,1.62
1123,204280,1988,1.44
1123,204281,1989,1.95
1123,204282,1990,2.23
1123,204283,1991,1.98
1123,204284,1992,1.55
1123,204285,1993,1.67
1123,204286,1994,2.3
1123,204287,1995,1.46
1123,204288,1996,1.2
1123,204289,1997,1.46
1123,204290,1998,1.65
1123,204291,1999,2.33
1123,204292,2000,1.46
1123,204293,2001,1.53
1123,204294,2002,1.64
1123,204295,2003,1.47
1123,204296,2004,1.45
1123,204297,2005,1.88
1123,204298,2006,1.47
1123,204299,2007,1.57
1123,204300,2008,1.54
1123,204301,2009,1.34
1123,204302,2010,1.17
1123,204303,2011,1.16
1123,204304,2012,1.54
1123,204305,2013,1.56
1336,233778,1851,0.2
1336,233779,1852,0.24
1336,233780,1853,0.47
1336,233781,1854,0.48
1336,233782,1855,1
1336,233783,1856,0.82
1336,233784,1857,1.03
1336,233785,1858,1.09
1336,233786,1859,1.06
1336,233787,1860,1.53
1336,233788,1861,1.48
1336,233789,1862,1.13
1336,233790,1863,1.35
1336,233791,1864,0.75
1336,233792,1865,1.15
1336,233793,1866,0.81
1336,233794,1867,0.99
1336,233795,1868,1.08
1336,233796,1869,0.77
1336,233797,1870,0.67
1336,233798,1871,0.77
1336,233799,1872,0.65
1336,233800,1873,0.6
1336,233801,1874,0.55
1336,233802,1875,0.8
1336,233803,1876,0.47
1336,233804,1877,0.45
1336,233805,1878,0.72
1336,233806,1879,0.45
1336,233807,1880,0.44
1336,233808,1881,0.58
1336,233809,1882,0.49
1336,233810,1883,0.46
1336,233811,1884,0.95
1336,233812,1885,0.99
1336,233813,1886,0.74
1336,233814,1887,0.73
1336,233815,1888,0.71
1336,233816,1889,0.7
1336,233817,1890,0.67
1336,233818,1891,0.67
1336,233819,1892,0.87
1336,233820,1893,1
1336,233821,1894,1.26
1336,233822,1895,1.29
1336,233823,1896,1.03
1336,233824,1897,1.35
1336,233825,1898,1.41
1336,233826,1899,1.35
1336,233827,1900,1.32
1336,233828,1901,1.86
1336,233829,1902,0.99
1336,233830,1903,1.66
1336,233831,1904,1.76
1336,233832,1905,1.42
1336,233833,1906,1.05
1336,233834,1907,1
1336,233835,1908,1.18
1336,233836,1909,1.08
1336,233837,1910,1.16
1336,233838,1911,1.06
1336,233839,1912,0.59
1336,233840,1913,0.55
1336,233841,1914,0.62
1336,233842,1915,0.62
1336,233843,1916,1.12
1336,233844,1917,1.02
1336,233845,1918,0.92
1336,233846,1919,0.89
1336,233847,1920,0.87
1336,233848,1921,0.67
1336,233849,1922,0.43
1336,233850,1923,0.48
1336,233851,1924,0.72
1336,233852,1925,1.04
1336,233853,1926,1.16
1336,233854,1927,1.48
1336,233855,1928,1.39
1336,233856,1929,1.11
1336,233857,1930,0.87
1336,233858,1931,1.06
1336,233859,1932,0.93
1336,233860,1933,0.78
1336,233861,1934,1.22
1336,233862,1935,1.14
1336,233863,1936,0.9
1336,233864,1937,0.84
1336,233865,1938,0.47
1336,233866,1939,0.64
1336,233867,1940,0.49
1336,233868,1941,0.59
1336,233869,1942,0.56
1336,233870,1943,0.85
1336,233871,1944,0.97
1336,233872,1945,0.9
1336,233873,1946,0.94
1336,233874,1947,1.31
1336,233875,1948,0.64
1336,233876,1949,0.64
1336,233877,1950,0.67
1336,233878,1951,0.62
1336,233879,1952,0.73
1336,233880,1953,0.84
1336,233881,1954,0.71
1336,233882,1955,1.16
1336,233883,1956,1.26
1336,233884,1957,2.33
1336,233885,1958,2.38
1336,233886,1959,2.38
1336,233887,1960,1.81
1336,233888,1961,0.96
1336,233889,1962,0.89
1336,233890,1963,1.26
1336,233891,1964,1.1
1336,233892,1965,0.71
1336,233893,1966,0.99
1336,233894,1967,1.11
1336,233895,1968,1.07
1336,233896,1969,1.44
1336,233897,1970,0.96
1336,233898,1971,0.89
1336,233899,1972,0.65
1336,233900,1973,0.71
1336,233901,1974,0.38
1336,233902,1975,0.62
1336,233903,1976,0.5
1336,233904,1977,1.09
1336,233905,1978,0.83
1336,233906,1979,1.1
1336,233907,1980,0.48
1336,233908,1981,0.89
1336,233909,1982,0.52
1336,233910,1983,0.71
1336,233911,1984,0.28
1336,233912,1985,0.36
1336,233913,1986,0.39
1336,233914,1987,0.42
1336,233915,1988,0.69
1336,233916,1989,0.83
1336,233917,1990,0.71
1336,233918,1991,0.47
1336,233919,1992,0.41
1336,233920,1993,0.29
1336,233921,1994,0.36
1336,233922,1995,0.01
1336,233923,1996,0.01
1336,233924,1997,0.01
1336,233925,1998,0.1
1336,233926,1999,0.11
1336,233927,2000,0.06
1336,233928,2001,0.11
1336,233929,2002,0.11
1336,233930,2003,0.01
1336,233931,2004,0.01
1336,233932,2005,0.21
1337,233933,1823,0.06
1337,233934,1824,0.13
1337,233935,1825,0.39
1337,233936,1826,0.28
1337,233937,1827,0.38
1337,233938,1828,0.22
1337,233939,1829,0.29
1337,233940,1830,0.45
1337,233941,1831,0.61
1337,233942,1832,0.64
1337,233943,1833,0.44
1337,233944,1834,1.86
1337,233945,1835,0.59
1337,233946,1836,0.59
1337,233947,1837,0.29
1337,233948,1838,0.2
1337,233949,1839,0.19
1337,233950,1840,0.38
1337,233951,1841,0.34
1337,233952,1842,0.34
1337,233953,1843,0.14
1337,233954,1844,0.45
1337,233955,1845,1.265
1337,233956,1846,1.465
1337,233957,1847,0.97
1337,233958,1848,0.845
1337,233959,1849,0.37
1337,233960,1850,0.73
1337,233961,1851,0.975
1337,233962,1852,0.845
1337,233963,1853,1.06
1337,233964,1854,1.175
1337,233965,1855,1.38
1337,233966,1856,2.22
1337,233967,1857,3.035
1337,233968,1858,3.59
1337,233969,1859,1.42
1337,233970,1860,1.11
1337,233971,1861,2.36
1337,233972,1862,2.56
1337,233973,1863,2.58
1337,233974,1864,1.92
1337,233975,1865,2.79
1337,233976,1866,3.29
1337,233977,1867,2.24
1337,233978,1868,2.43
1337,233979,1869,2.13
1337,233980,1870,1.87
1337,233981,1871,2.33
1337,233982,1872,2.83
1337,233983,1873,3.44
1337,233984,1874,3.19
1337,233985,1875,4.05
1337,233986,1876,2.77
1337,233987,1877,2.38
1337,233988,1878,2.15
1337,233989,1879,2.08
1337,233990,1880,1.46
1337,233991,1881,2.41
1337,233992,1882,2
1337,233993,1883,2.16
1337,233994,1884,3.07
1337,233995,1885,2.44
1337,233996,1886,2.47
1337,233997,1887,2.12
1337,233998,1888,1.54
1337,233999,1889,1.55
1337,234000,1890,0.86
1337,234001,1891,0.64
1337,234002,1892,0.78
1337,234003,1893,0.75
1337,234004,1894,1.04
1337,234005,1895,1.08
1337,234006,1896,1.06
1337,234007,1897,1.3
1337,234008,1898,1.35
1337,234009,1899,1.89
1337,234010,1900,1.44
1337,234011,1901,1.84
1337,234012,1902,1.28
1337,234013,1903,1.53
1337,234014,1904,1.37
1337,234015,1905,1.24
1337,234016,1906,0.67
1337,234017,1907,1.02
1337,234018,1908,1.23
1337,234019,1909,1.27
1337,234020,1910,1.09
1337,234021,1911,1.17
1337,234022,1912,1.57
1337,234023,1913,1.27
1337,234024,1914,1.14
1337,234025,1915,0.99
1337,234026,1916,0.95
1337,234027,1917,0.92
1337,234028,1918,0.96
1337,234029,1919,0.92
1337,234030,1920,0.6
1337,234031,1921,0.75
1337,234032,1922,0.71
1337,234033,1923,0.34
1337,234034,1924,0.58
1337,234035,1925,0.74
1337,234036,1926,0.57
1337,234037,1927,0.57
1337,234038,1928,0.57
